Date	State	Category	Dollars
2022-12-25	Indiana	Alcohol	"$30,207,219"
2022-01-02	Iowa	Alcohol	"$20,577,678"
2022-01-09	Iowa	Alcohol	"$14,836,683"
2022-01-16	Iowa	Alcohol	"$16,483,784"
2022-01-23	Iowa	Alcohol	"$16,307,583"
2022-01-30	Iowa	Alcohol	"$16,931,056"
2022-02-06	Iowa	Alcohol	"$16,643,634"
2022-02-13	Iowa	Alcohol	"$18,487,708"
2022-02-20	Iowa	Alcohol	"$16,703,384"
2022-02-27	Iowa	Alcohol	"$17,035,890"
2022-03-06	Iowa	Alcohol	"$17,497,194"
2022-03-13	Iowa	Alcohol	"$17,476,797"
2022-03-20	Iowa	Alcohol	"$19,060,630"
2022-03-27	Iowa	Alcohol	"$17,701,162"
2022-04-03	Iowa	Alcohol	"$18,199,876"
2022-04-10	Iowa	Alcohol	"$18,300,507"
2022-04-17	Iowa	Alcohol	"$19,995,507"
2022-04-24	Iowa	Alcohol	"$18,095,132"
2022-05-01	Iowa	Alcohol	"$18,846,075"
2022-05-08	Iowa	Alcohol	"$20,180,668"
2022-05-15	Iowa	Alcohol	"$21,538,269"
2022-05-22	Iowa	Alcohol	"$20,612,375"
2022-05-29	Iowa	Alcohol	"$24,184,859"
2022-06-05	Iowa	Alcohol	"$20,493,555"
2022-06-12	Iowa	Alcohol	"$21,068,656"
2022-06-19	Iowa	Alcohol	"$22,301,866"
2022-06-26	Iowa	Alcohol	"$21,878,652"
2022-07-03	Iowa	Alcohol	"$26,934,523"
2022-07-10	Iowa	Alcohol	"$20,705,912"
2022-07-17	Iowa	Alcohol	"$20,543,281"
2022-07-24	Iowa	Alcohol	"$20,919,608"
2022-07-31	Iowa	Alcohol	"$21,113,078"
2022-08-07	Iowa	Alcohol	"$19,531,195"
2022-08-14	Iowa	Alcohol	"$20,176,463"
2022-08-21	Iowa	Alcohol	"$19,441,777"
2022-08-28	Iowa	Alcohol	"$19,826,787"
2022-09-04	Iowa	Alcohol	"$22,897,933"
2022-09-11	Iowa	Alcohol	"$19,963,514"
2022-09-18	Iowa	Alcohol	"$19,447,018"
2022-09-25	Iowa	Alcohol	"$18,769,681"
2022-10-02	Iowa	Alcohol	"$19,388,645"
2022-10-09	Iowa	Alcohol	"$18,874,262"
2022-10-16	Iowa	Alcohol	"$18,588,077"
2022-10-23	Iowa	Alcohol	"$20,510,086"
2022-10-30	Iowa	Alcohol	"$19,404,777"
2022-11-06	Iowa	Alcohol	"$18,275,623"
2022-11-13	Iowa	Alcohol	"$18,262,871"
2022-11-20	Iowa	Alcohol	"$20,075,667"
2022-11-27	Iowa	Alcohol	"$22,335,798"
2022-12-04	Iowa	Alcohol	"$17,636,839"
2022-12-11	Iowa	Alcohol	"$18,980,033"
2022-12-18	Iowa	Alcohol	"$21,448,634"
2022-12-25	Iowa	Alcohol	"$25,958,027"
2022-01-02	Kansas	Alcohol	"$3,327,632"
2022-01-09	Kansas	Alcohol	"$2,481,142"
2022-01-16	Kansas	Alcohol	"$3,065,277"
2022-01-23	Kansas	Alcohol	"$2,872,135"
2022-01-30	Kansas	Alcohol	"$3,151,118"
2022-02-06	Kansas	Alcohol	"$3,006,325"
2022-02-13	Kansas	Alcohol	"$3,260,916"
2022-02-20	Kansas	Alcohol	"$3,225,757"
2022-02-27	Kansas	Alcohol	"$3,003,589"
2022-03-06	Kansas	Alcohol	"$3,422,113"
2022-03-13	Kansas	Alcohol	"$3,165,566"
2022-03-20	Kansas	Alcohol	"$3,685,452"
2022-03-27	Kansas	Alcohol	"$3,281,847"
2022-04-03	Kansas	Alcohol	"$3,711,160"
2022-04-10	Kansas	Alcohol	"$3,686,623"
2022-04-17	Kansas	Alcohol	"$3,859,812"
2022-04-24	Kansas	Alcohol	"$3,707,456"
2022-05-01	Kansas	Alcohol	"$3,968,730"
2022-05-08	Kansas	Alcohol	"$3,829,775"
2022-05-15	Kansas	Alcohol	"$4,497,992"
2022-05-22	Kansas	Alcohol	"$4,227,801"
2022-05-29	Kansas	Alcohol	"$4,473,088"
2022-06-05	Kansas	Alcohol	"$4,238,567"
2022-06-12	Kansas	Alcohol	"$4,310,684"
2022-06-19	Kansas	Alcohol	"$4,664,532"
2022-06-26	Kansas	Alcohol	"$4,343,999"
2022-07-03	Kansas	Alcohol	"$5,256,852"
2022-07-10	Kansas	Alcohol	"$4,605,667"
2022-07-17	Kansas	Alcohol	"$4,290,435"
2022-07-24	Kansas	Alcohol	"$4,219,733"
2022-07-31	Kansas	Alcohol	"$4,025,143"
2022-08-07	Kansas	Alcohol	"$4,156,529"
2022-08-14	Kansas	Alcohol	"$3,994,566"
2022-08-21	Kansas	Alcohol	"$3,990,517"
2022-08-28	Kansas	Alcohol	"$3,949,299"
2022-09-04	Kansas	Alcohol	"$4,662,293"
2022-09-11	Kansas	Alcohol	"$4,041,834"
2022-09-18	Kansas	Alcohol	"$4,094,652"
2022-09-25	Kansas	Alcohol	"$3,882,592"
2022-10-02	Kansas	Alcohol	"$4,035,995"
2022-10-09	Kansas	Alcohol	"$3,769,419"
2022-10-16	Kansas	Alcohol	"$3,903,944"
2022-10-23	Kansas	Alcohol	"$3,960,081"
2022-10-30	Kansas	Alcohol	"$3,797,587"
2022-11-06	Kansas	Alcohol	"$3,949,816"
2022-11-13	Kansas	Alcohol	"$3,524,899"
2022-11-20	Kansas	Alcohol	"$3,513,359"
2022-11-27	Kansas	Alcohol	"$4,419,797"
2022-12-04	Kansas	Alcohol	"$3,220,516"
2022-12-11	Kansas	Alcohol	"$3,331,037"
2022-12-18	Kansas	Alcohol	"$3,340,408"
2022-12-25	Kansas	Alcohol	"$4,118,424"
2022-01-02	Kentucky	Alcohol	"$14,633,584"
2022-01-09	Kentucky	Alcohol	"$10,770,753"
2022-01-16	Kentucky	Alcohol	"$12,423,699"
2022-01-23	Kentucky	Alcohol	"$11,662,129"
2022-01-30	Kentucky	Alcohol	"$12,031,547"
2022-02-06	Kentucky	Alcohol	"$13,314,581"
2022-02-13	Kentucky	Alcohol	"$13,470,527"
2022-02-20	Kentucky	Alcohol	"$12,935,579"
2022-02-27	Kentucky	Alcohol	"$12,507,679"
2022-03-06	Kentucky	Alcohol	"$13,316,773"
2022-03-13	Kentucky	Alcohol	"$12,981,482"
2022-03-20	Kentucky	Alcohol	"$13,339,359"
2022-03-27	Kentucky	Alcohol	"$13,169,380"
2022-04-03	Kentucky	Alcohol	"$13,241,598"
2022-04-10	Kentucky	Alcohol	"$12,909,433"
2022-04-17	Kentucky	Alcohol	"$14,486,584"
2022-04-24	Kentucky	Alcohol	"$14,222,636"
2022-05-01	Kentucky	Alcohol	"$14,498,096"
2022-05-08	Kentucky	Alcohol	"$15,624,081"
2022-05-15	Kentucky	Alcohol	"$15,004,970"
2022-05-22	Kentucky	Alcohol	"$14,802,372"
2022-05-29	Kentucky	Alcohol	"$15,657,882"
2022-06-05	Kentucky	Alcohol	"$16,434,355"
2022-06-12	Kentucky	Alcohol	"$14,697,628"
2022-06-19	Kentucky	Alcohol	"$16,064,747"
2022-06-26	Kentucky	Alcohol	"$15,434,316"
2022-07-03	Kentucky	Alcohol	"$17,251,450"
2022-07-10	Kentucky	Alcohol	"$15,692,624"
2022-07-17	Kentucky	Alcohol	"$14,782,724"
2022-07-24	Kentucky	Alcohol	"$14,576,232"
2022-07-31	Kentucky	Alcohol	"$14,286,914"
2022-08-07	Kentucky	Alcohol	"$14,413,419"
2022-08-14	Kentucky	Alcohol	"$14,804,310"
2022-08-21	Kentucky	Alcohol	"$14,585,690"
2022-08-28	Kentucky	Alcohol	"$14,863,254"
2022-09-04	Kentucky	Alcohol	"$16,043,320"
2022-09-11	Kentucky	Alcohol	"$14,605,513"
2022-09-18	Kentucky	Alcohol	"$14,602,017"
2022-09-25	Kentucky	Alcohol	"$14,801,894"
2022-10-02	Kentucky	Alcohol	"$14,023,424"
2022-10-09	Kentucky	Alcohol	"$14,244,004"
2022-10-16	Kentucky	Alcohol	"$14,230,419"
2022-10-23	Kentucky	Alcohol	"$13,818,929"
2022-10-30	Kentucky	Alcohol	"$14,508,507"
2022-11-06	Kentucky	Alcohol	"$14,228,045"
2022-11-13	Kentucky	Alcohol	"$13,872,333"
2022-11-20	Kentucky	Alcohol	"$13,836,823"
2022-11-27	Kentucky	Alcohol	"$16,888,174"
2022-12-04	Kentucky	Alcohol	"$12,924,805"
2022-12-11	Kentucky	Alcohol	"$13,702,167"
2022-12-18	Kentucky	Alcohol	"$14,869,820"
2022-12-25	Kentucky	Alcohol	"$19,068,535"
2022-01-02	Louisiana	Alcohol	"$29,299,445"
2022-01-09	Louisiana	Alcohol	"$21,625,779"
2022-01-16	Louisiana	Alcohol	"$23,068,956"
2022-01-23	Louisiana	Alcohol	"$23,575,153"
2022-01-30	Louisiana	Alcohol	"$24,199,650"
2022-02-06	Louisiana	Alcohol	"$24,592,183"
2022-02-13	Louisiana	Alcohol	"$27,706,225"
2022-02-20	Louisiana	Alcohol	"$26,575,280"
2022-02-27	Louisiana	Alcohol	"$28,769,680"
2022-03-06	Louisiana	Alcohol	"$27,413,472"
2022-03-13	Louisiana	Alcohol	"$25,364,858"
2022-03-20	Louisiana	Alcohol	"$27,035,987"
2022-03-27	Louisiana	Alcohol	"$27,400,548"
2022-04-03	Louisiana	Alcohol	"$27,960,966"
2022-04-10	Louisiana	Alcohol	"$27,997,555"
2022-04-17	Louisiana	Alcohol	"$31,382,625"
2022-04-24	Louisiana	Alcohol	"$27,649,109"
2022-05-01	Louisiana	Alcohol	"$27,752,980"
2022-05-08	Louisiana	Alcohol	"$30,207,362"
2022-05-15	Louisiana	Alcohol	"$28,719,012"
2022-05-22	Louisiana	Alcohol	"$28,629,086"
2022-05-29	Louisiana	Alcohol	"$30,292,241"
2022-06-05	Louisiana	Alcohol	"$29,100,614"
2022-06-12	Louisiana	Alcohol	"$28,099,179"
2022-06-19	Louisiana	Alcohol	"$29,523,182"
2022-06-26	Louisiana	Alcohol	"$27,796,761"
2022-07-03	Louisiana	Alcohol	"$30,749,999"
2022-07-10	Louisiana	Alcohol	"$28,548,976"
2022-07-17	Louisiana	Alcohol	"$26,734,407"
2022-07-24	Louisiana	Alcohol	"$27,423,550"
2022-07-31	Louisiana	Alcohol	"$26,901,629"
2022-08-07	Louisiana	Alcohol	"$27,166,802"
2022-08-14	Louisiana	Alcohol	"$27,795,316"
2022-08-21	Louisiana	Alcohol	"$27,756,832"
2022-08-28	Louisiana	Alcohol	"$26,800,389"
2022-09-04	Louisiana	Alcohol	"$30,129,295"
2022-09-11	Louisiana	Alcohol	"$29,257,691"
2022-09-18	Louisiana	Alcohol	"$28,980,956"
2022-09-25	Louisiana	Alcohol	"$28,606,413"
2022-10-02	Louisiana	Alcohol	"$29,186,612"
2022-10-09	Louisiana	Alcohol	"$29,543,724"
2022-10-16	Louisiana	Alcohol	"$29,155,511"
2022-10-23	Louisiana	Alcohol	"$28,513,080"
2022-10-30	Louisiana	Alcohol	"$28,796,939"
2022-11-06	Louisiana	Alcohol	"$29,622,793"
2022-11-13	Louisiana	Alcohol	"$28,075,013"
2022-11-20	Louisiana	Alcohol	"$29,045,345"
2022-11-27	Louisiana	Alcohol	"$32,781,404"
2022-12-04	Louisiana	Alcohol	"$26,589,217"
2022-12-11	Louisiana	Alcohol	"$28,298,993"
2022-12-18	Louisiana	Alcohol	"$30,625,588"
2022-12-25	Louisiana	Alcohol	"$37,788,471"
2022-01-02	Maine	Alcohol	"$10,602,321"
2022-01-09	Maine	Alcohol	"$8,430,312"
2022-01-16	Maine	Alcohol	"$9,046,350"
2022-01-23	Maine	Alcohol	"$9,079,763"
2022-01-30	Maine	Alcohol	"$9,773,234"
2022-02-06	Maine	Alcohol	"$9,374,246"
2022-02-13	Maine	Alcohol	"$10,069,127"
2022-02-20	Maine	Alcohol	"$10,003,701"
2022-02-27	Maine	Alcohol	"$9,894,575"
2022-03-06	Maine	Alcohol	"$9,641,988"
2022-03-13	Maine	Alcohol	"$9,213,074"
2022-03-20	Maine	Alcohol	"$9,380,306"
2022-03-27	Maine	Alcohol	"$8,896,035"
2022-04-03	Maine	Alcohol	"$8,915,209"
2022-04-10	Maine	Alcohol	"$9,230,644"
2022-04-17	Maine	Alcohol	"$10,123,139"
2022-04-24	Maine	Alcohol	"$9,140,375"
2022-05-01	Maine	Alcohol	"$9,552,056"
2022-05-08	Maine	Alcohol	"$10,509,014"
2022-05-15	Maine	Alcohol	"$11,334,241"
2022-05-22	Maine	Alcohol	"$11,071,516"
2022-05-29	Maine	Alcohol	"$13,168,514"
2022-06-05	Maine	Alcohol	"$12,159,603"
2022-06-12	Maine	Alcohol	"$12,272,147"
2022-06-19	Maine	Alcohol	"$12,421,309"
2022-06-26	Maine	Alcohol	"$13,133,604"
2022-07-03	Maine	Alcohol	"$16,104,343"
2022-07-10	Maine	Alcohol	"$15,095,536"
2022-07-17	Maine	Alcohol	"$13,919,730"
2022-07-24	Maine	Alcohol	"$14,320,673"
2022-07-31	Maine	Alcohol	"$14,231,049"
2022-08-07	Maine	Alcohol	"$14,342,272"
2022-08-14	Maine	Alcohol	"$13,344,418"
2022-08-21	Maine	Alcohol	"$13,097,818"
2022-08-28	Maine	Alcohol	"$12,295,188"
2022-09-04	Maine	Alcohol	"$12,997,363"
2022-09-11	Maine	Alcohol	"$11,620,017"
2022-09-18	Maine	Alcohol	"$10,961,820"
2022-09-25	Maine	Alcohol	"$10,295,424"
2022-10-02	Maine	Alcohol	"$10,644,104"
2022-10-09	Maine	Alcohol	"$10,793,738"
2022-10-16	Maine	Alcohol	"$10,441,054"
2022-10-23	Maine	Alcohol	"$9,716,799"
2022-10-30	Maine	Alcohol	"$9,878,253"
2022-11-06	Maine	Alcohol	"$9,774,363"
2022-11-13	Maine	Alcohol	"$9,754,525"
2022-11-20	Maine	Alcohol	"$9,923,093"
2022-11-27	Maine	Alcohol	"$11,877,288"
2022-12-04	Maine	Alcohol	"$9,559,632"
2022-12-11	Maine	Alcohol	"$9,970,566"
2022-12-18	Maine	Alcohol	"$10,611,823"
2022-12-25	Maine	Alcohol	"$14,759,500"
2022-01-02	Maryland	Alcohol	"$4,371,891"
2022-01-09	Maryland	Alcohol	"$3,314,503"
2022-01-16	Maryland	Alcohol	"$3,883,932"
2022-01-23	Maryland	Alcohol	"$3,832,272"
2022-01-30	Maryland	Alcohol	"$4,056,634"
2022-02-06	Maryland	Alcohol	"$4,125,071"
2022-02-13	Maryland	Alcohol	"$4,429,261"
2022-02-20	Maryland	Alcohol	"$4,174,171"
2022-02-27	Maryland	Alcohol	"$4,201,179"
2022-03-06	Maryland	Alcohol	"$4,193,841"
2022-03-13	Maryland	Alcohol	"$4,117,978"
2022-03-20	Maryland	Alcohol	"$4,519,212"
2022-03-27	Maryland	Alcohol	"$4,046,299"
2022-04-03	Maryland	Alcohol	"$4,168,751"
2022-04-10	Maryland	Alcohol	"$4,219,661"
2022-04-17	Maryland	Alcohol	"$4,828,801"
2022-04-24	Maryland	Alcohol	"$4,563,930"
2022-05-01	Maryland	Alcohol	"$4,407,924"
2022-05-08	Maryland	Alcohol	"$4,568,293"
2022-05-15	Maryland	Alcohol	"$4,539,124"
2022-05-22	Maryland	Alcohol	"$4,755,284"
2022-05-29	Maryland	Alcohol	"$5,220,569"
2022-06-05	Maryland	Alcohol	"$4,986,991"
2022-06-12	Maryland	Alcohol	"$4,767,678"
2022-06-19	Maryland	Alcohol	"$5,248,653"
2022-06-26	Maryland	Alcohol	"$4,672,797"
2022-07-03	Maryland	Alcohol	"$5,572,756"
2022-07-10	Maryland	Alcohol	"$4,724,372"
2022-07-17	Maryland	Alcohol	"$4,875,928"
2022-07-24	Maryland	Alcohol	"$4,951,603"
2022-07-31	Maryland	Alcohol	"$4,884,636"
2022-08-07	Maryland	Alcohol	"$5,089,991"
2022-08-14	Maryland	Alcohol	"$4,930,029"
2022-08-21	Maryland	Alcohol	"$4,729,196"
2022-08-28	Maryland	Alcohol	"$4,919,564"
2022-09-04	Maryland	Alcohol	"$5,495,666"
2022-09-11	Maryland	Alcohol	"$4,867,018"
2022-09-18	Maryland	Alcohol	"$4,924,139"
2022-09-25	Maryland	Alcohol	"$4,690,595"
2022-10-02	Maryland	Alcohol	"$4,223,619"
2022-10-09	Maryland	Alcohol	"$4,828,089"
2022-10-16	Maryland	Alcohol	"$4,695,605"
2022-10-23	Maryland	Alcohol	"$4,629,756"
2022-10-30	Maryland	Alcohol	"$4,525,500"
2022-11-06	Maryland	Alcohol	"$5,128,888"
2022-11-13	Maryland	Alcohol	"$4,704,583"
2022-11-20	Maryland	Alcohol	"$4,962,198"
2022-11-27	Maryland	Alcohol	"$5,861,700"
2022-12-04	Maryland	Alcohol	"$4,376,568"
2022-12-11	Maryland	Alcohol	"$4,738,152"
2022-12-18	Maryland	Alcohol	"$5,124,534"
2022-12-25	Maryland	Alcohol	"$6,054,528"
2022-01-02	Massachusetts	Alcohol	"$9,827,623"
2022-01-09	Massachusetts	Alcohol	"$7,507,426"
2022-01-16	Massachusetts	Alcohol	"$7,972,882"
2022-01-23	Massachusetts	Alcohol	"$8,112,566"
2022-01-30	Massachusetts	Alcohol	"$9,023,671"
2022-02-06	Massachusetts	Alcohol	"$8,154,695"
2022-02-13	Massachusetts	Alcohol	"$8,932,193"
2022-02-20	Massachusetts	Alcohol	"$8,566,449"
2022-02-27	Massachusetts	Alcohol	"$8,323,454"
2022-03-06	Massachusetts	Alcohol	"$8,088,685"
2022-03-13	Massachusetts	Alcohol	"$8,277,024"
2022-03-20	Massachusetts	Alcohol	"$8,858,672"
2022-03-27	Massachusetts	Alcohol	"$8,305,316"
2022-04-03	Massachusetts	Alcohol	"$8,385,858"
2022-04-10	Massachusetts	Alcohol	"$8,803,850"
2022-04-17	Massachusetts	Alcohol	"$10,385,674"
2022-04-24	Massachusetts	Alcohol	"$8,896,121"
2022-05-01	Massachusetts	Alcohol	"$9,157,699"
2022-05-08	Massachusetts	Alcohol	"$9,512,232"
2022-05-15	Massachusetts	Alcohol	"$10,143,390"
2022-05-22	Massachusetts	Alcohol	"$10,396,165"
2022-05-29	Massachusetts	Alcohol	"$11,148,283"
2022-06-05	Massachusetts	Alcohol	"$10,658,203"
2022-06-12	Massachusetts	Alcohol	"$10,300,039"
2022-06-19	Massachusetts	Alcohol	"$10,773,630"
2022-06-26	Massachusetts	Alcohol	"$10,643,946"
2022-07-03	Massachusetts	Alcohol	"$12,114,282"
2022-07-10	Massachusetts	Alcohol	"$10,917,892"
2022-07-17	Massachusetts	Alcohol	"$10,244,784"
2022-07-24	Massachusetts	Alcohol	"$10,424,735"
2022-07-31	Massachusetts	Alcohol	"$10,021,119"
2022-08-07	Massachusetts	Alcohol	"$9,982,266"
2022-08-14	Massachusetts	Alcohol	"$9,645,065"
2022-08-21	Massachusetts	Alcohol	"$9,549,451"
2022-08-28	Massachusetts	Alcohol	"$9,719,039"
2022-09-04	Massachusetts	Alcohol	"$10,461,498"
2022-09-11	Massachusetts	Alcohol	"$9,646,731"
2022-09-18	Massachusetts	Alcohol	"$9,203,104"
2022-09-25	Massachusetts	Alcohol	"$8,966,181"
2022-10-02	Massachusetts	Alcohol	"$8,885,259"
2022-10-09	Massachusetts	Alcohol	"$9,397,096"
2022-10-16	Massachusetts	Alcohol	"$9,083,100"
2022-10-23	Massachusetts	Alcohol	"$8,993,142"
2022-10-30	Massachusetts	Alcohol	"$9,553,731"
2022-11-06	Massachusetts	Alcohol	"$9,466,919"
2022-11-13	Massachusetts	Alcohol	"$9,264,542"
2022-11-20	Massachusetts	Alcohol	"$10,725,629"
2022-11-27	Massachusetts	Alcohol	"$12,214,744"
2022-12-04	Massachusetts	Alcohol	"$8,957,565"
2022-12-11	Massachusetts	Alcohol	"$9,949,773"
2022-12-18	Massachusetts	Alcohol	"$11,191,804"
2022-12-25	Massachusetts	Alcohol	"$16,052,470"
2022-01-02	Michigan	Alcohol	"$47,125,405"
2022-01-09	Michigan	Alcohol	"$30,938,880"
2022-01-16	Michigan	Alcohol	"$33,912,627"
2022-01-23	Michigan	Alcohol	"$34,249,607"
2022-01-30	Michigan	Alcohol	"$34,896,766"
2022-02-06	Michigan	Alcohol	"$37,176,774"
2022-02-13	Michigan	Alcohol	"$38,023,511"
2022-02-20	Michigan	Alcohol	"$37,330,044"
2022-02-27	Michigan	Alcohol	"$35,290,972"
2022-03-06	Michigan	Alcohol	"$35,416,380"
2022-03-13	Michigan	Alcohol	"$35,142,731"
2022-03-20	Michigan	Alcohol	"$37,850,115"
2022-03-27	Michigan	Alcohol	"$35,706,254"
2022-04-03	Michigan	Alcohol	"$35,407,767"
2022-04-10	Michigan	Alcohol	"$35,958,384"
2022-04-17	Michigan	Alcohol	"$42,946,983"
2022-04-24	Michigan	Alcohol	"$38,234,565"
2022-05-01	Michigan	Alcohol	"$38,975,704"
2022-05-08	Michigan	Alcohol	"$42,373,142"
2022-05-15	Michigan	Alcohol	"$43,543,693"
2022-05-22	Michigan	Alcohol	"$42,413,843"
2022-05-29	Michigan	Alcohol	"$50,191,387"
2022-06-05	Michigan	Alcohol	"$48,758,559"
2022-06-12	Michigan	Alcohol	"$44,685,281"
2022-06-19	Michigan	Alcohol	"$49,536,281"
2022-06-26	Michigan	Alcohol	"$49,624,197"
2022-07-03	Michigan	Alcohol	"$57,656,763"
2022-07-10	Michigan	Alcohol	"$51,623,611"
2022-07-17	Michigan	Alcohol	"$46,101,897"
2022-07-24	Michigan	Alcohol	"$48,688,607"
2022-07-31	Michigan	Alcohol	"$47,221,792"
2022-08-07	Michigan	Alcohol	"$47,310,995"
2022-08-14	Michigan	Alcohol	"$44,631,894"
2022-08-21	Michigan	Alcohol	"$44,274,085"
2022-08-28	Michigan	Alcohol	"$43,627,732"
2022-09-04	Michigan	Alcohol	"$48,016,726"
2022-09-11	Michigan	Alcohol	"$42,702,341"
2022-09-18	Michigan	Alcohol	"$41,248,296"
2022-09-25	Michigan	Alcohol	"$39,906,391"
2022-10-02	Michigan	Alcohol	"$39,048,582"
2022-10-09	Michigan	Alcohol	"$39,877,953"
2022-10-16	Michigan	Alcohol	"$39,337,812"
2022-10-23	Michigan	Alcohol	"$39,029,539"
2022-10-30	Michigan	Alcohol	"$41,420,956"
2022-11-06	Michigan	Alcohol	"$39,334,136"
2022-11-13	Michigan	Alcohol	"$39,431,892"
2022-11-20	Michigan	Alcohol	"$41,779,379"
2022-11-27	Michigan	Alcohol	"$54,450,391"
2022-12-04	Michigan	Alcohol	"$38,910,693"
2022-12-11	Michigan	Alcohol	"$41,611,110"
2022-12-18	Michigan	Alcohol	"$45,881,388"
2022-12-25	Michigan	Alcohol	"$66,745,555"
2022-01-02	Minnesota	Alcohol	"$4,897,016"
2022-01-09	Minnesota	Alcohol	"$3,132,446"
2022-01-16	Minnesota	Alcohol	"$3,620,768"
2022-01-23	Minnesota	Alcohol	"$3,676,670"
2022-01-30	Minnesota	Alcohol	"$3,853,577"
2022-02-06	Minnesota	Alcohol	"$3,905,293"
2022-02-13	Minnesota	Alcohol	"$4,320,217"
2022-02-20	Minnesota	Alcohol	"$4,038,339"
2022-02-27	Minnesota	Alcohol	"$3,770,059"
2022-03-06	Minnesota	Alcohol	"$3,947,827"
2022-03-13	Minnesota	Alcohol	"$3,831,128"
2022-03-20	Minnesota	Alcohol	"$4,080,408"
2022-03-27	Minnesota	Alcohol	"$3,911,343"
2022-04-03	Minnesota	Alcohol	"$3,949,909"
2022-04-10	Minnesota	Alcohol	"$4,030,108"
2022-04-17	Minnesota	Alcohol	"$4,686,214"
2022-04-24	Minnesota	Alcohol	"$3,928,744"
2022-05-01	Minnesota	Alcohol	"$4,018,193"
2022-05-08	Minnesota	Alcohol	"$4,763,068"
2022-05-15	Minnesota	Alcohol	"$4,804,719"
2022-05-22	Minnesota	Alcohol	"$4,749,341"
2022-05-29	Minnesota	Alcohol	"$5,994,084"
2022-06-05	Minnesota	Alcohol	"$5,136,742"
2022-06-12	Minnesota	Alcohol	"$5,245,237"
2022-06-19	Minnesota	Alcohol	"$5,622,912"
2022-06-26	Minnesota	Alcohol	"$5,318,704"
2022-07-03	Minnesota	Alcohol	"$6,290,625"
2022-07-10	Minnesota	Alcohol	"$4,862,093"
2022-07-17	Minnesota	Alcohol	"$4,786,134"
2022-07-24	Minnesota	Alcohol	"$4,702,155"
2022-07-31	Minnesota	Alcohol	"$4,772,467"
2022-08-07	Minnesota	Alcohol	"$4,688,249"
2022-08-14	Minnesota	Alcohol	"$4,678,464"
2022-08-21	Minnesota	Alcohol	"$4,595,404"
2022-08-28	Minnesota	Alcohol	"$4,530,467"
2022-09-04	Minnesota	Alcohol	"$5,062,914"
2022-09-11	Minnesota	Alcohol	"$4,482,603"
2022-09-18	Minnesota	Alcohol	"$4,361,097"
2022-09-25	Minnesota	Alcohol	"$4,235,646"
2022-10-02	Minnesota	Alcohol	"$4,432,345"
2022-10-09	Minnesota	Alcohol	"$4,413,927"
2022-10-16	Minnesota	Alcohol	"$4,337,744"
2022-10-23	Minnesota	Alcohol	"$4,411,267"
2022-10-30	Minnesota	Alcohol	"$4,486,524"
2022-11-06	Minnesota	Alcohol	"$4,425,872"
2022-11-13	Minnesota	Alcohol	"$4,214,320"
2022-11-20	Minnesota	Alcohol	"$4,507,958"
2022-11-27	Minnesota	Alcohol	"$5,862,175"
2022-12-04	Minnesota	Alcohol	"$4,113,183"
2022-12-11	Minnesota	Alcohol	"$4,629,163"
2022-12-18	Minnesota	Alcohol	"$5,116,854"
2022-12-25	Minnesota	Alcohol	"$7,632,884"
2022-01-02	Mississippi	Alcohol	"$10,214,817"
2022-01-09	Mississippi	Alcohol	"$7,768,288"
2022-01-16	Mississippi	Alcohol	"$8,162,940"
2022-01-23	Mississippi	Alcohol	"$8,295,180"
2022-01-30	Mississippi	Alcohol	"$8,627,174"
2022-02-06	Mississippi	Alcohol	"$8,784,329"
2022-02-13	Mississippi	Alcohol	"$9,868,464"
2022-02-20	Mississippi	Alcohol	"$9,942,564"
2022-02-27	Mississippi	Alcohol	"$9,805,059"
2022-03-06	Mississippi	Alcohol	"$10,585,496"
2022-03-13	Mississippi	Alcohol	"$9,500,435"
2022-03-20	Mississippi	Alcohol	"$10,204,550"
2022-03-27	Mississippi	Alcohol	"$10,470,085"
2022-04-03	Mississippi	Alcohol	"$10,949,698"
2022-04-10	Mississippi	Alcohol	"$10,663,813"
2022-04-17	Mississippi	Alcohol	"$11,138,143"
2022-04-24	Mississippi	Alcohol	"$10,645,880"
2022-05-01	Mississippi	Alcohol	"$11,604,488"
2022-05-08	Mississippi	Alcohol	"$12,083,221"
2022-05-15	Mississippi	Alcohol	"$11,423,296"
2022-05-22	Mississippi	Alcohol	"$11,581,100"
2022-05-29	Mississippi	Alcohol	"$12,101,149"
2022-06-05	Mississippi	Alcohol	"$12,084,225"
2022-06-12	Mississippi	Alcohol	"$11,382,073"
2022-06-19	Mississippi	Alcohol	"$11,980,444"
2022-06-26	Mississippi	Alcohol	"$11,739,467"
2022-07-03	Mississippi	Alcohol	"$12,875,499"
2022-07-10	Mississippi	Alcohol	"$12,070,043"
2022-07-17	Mississippi	Alcohol	"$10,975,898"
2022-07-24	Mississippi	Alcohol	"$11,428,358"
2022-07-31	Mississippi	Alcohol	"$11,507,072"
2022-08-07	Mississippi	Alcohol	"$11,440,981"
2022-08-14	Mississippi	Alcohol	"$11,164,225"
2022-08-21	Mississippi	Alcohol	"$10,680,711"
2022-08-28	Mississippi	Alcohol	"$10,431,459"
2022-09-04	Mississippi	Alcohol	"$12,415,362"
2022-09-11	Mississippi	Alcohol	"$11,253,754"
2022-09-18	Mississippi	Alcohol	"$11,224,661"
2022-09-25	Mississippi	Alcohol	"$11,361,179"
